video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed
R2YVa4Nirsc,2018-03-10,30SMARTTRICKSTOMAKEYOURLIFEEASIER,5-Minute Crafts,26,2018-03-09 13:30,DIY|crafts|trucos|lifehacks|tricks|tips|Handcraft|Tutorial|princess|leia|star|wars|comics|cleaning|clean|bathroom|tampon|pad|best|party|ever|crazy|everyday|insane|life|essential|dream|brilliant|towel,2373383,23561,2178,1174,https://i.ytimg.com/vi/R2YVa4Nirsc/default.jpg,0,0,0
PTB_6rhIqug,2018-03-10,ShaheenAfridiBestBowling5WicketsinPSLLahoreQalandarsVsMultanSultansHBLPSL2018,Talk Shows Central,25,2018-03-09 17:34,Shaheen|Afridi|Bowling|Best|Lahore|Qalandars|Multan|Sultans,512399,3655,344,499,https://i.ytimg.com/vi/PTB_6rhIqug/default.jpg,0,0,0
AfqPD6kb7nA,2018-03-10,MomVSExamPreparationsMahathalli,Mahathalli,24,2018-03-07 11:05,telugu|comedy|2016|mahathalli|mahathalli.exams,437768,8072,305,2008,https://i.ytimg.com/vi/AfqPD6kb7nA/default.jpg,0,0,0
ASeDPHVHY78,2018-03-10,TrumpScoldsSarahHuckabeeSandersFor...BeingHonest,The Late Show with Stephen Colbert,24,2018-03-09 04:50,Colbert|celebrity|celeb|celebrities|comedian|comedy|CBS|joke|jokes|funny|humor|hollywood|famous|Politics|Nonrecurring|Topical,1672290,22084,781,2204,https://i.ytimg.com/vi/ASeDPHVHY78/default.jpg,0,0,0
qKRdQF-YDR0,2018-03-10,KiragoorinaGayyaligaluKannadaFullHDMovieWomensDaySpecialMovieShwethaSrivathsav,Anand Audio,1,2018-03-08 04:30,,135294,868,98,56,https://i.ytimg.com/vi/qKRdQF-YDR0/default.jpg,0,0,0
0Alqy3VXLek,2018-03-10,BoneyKapoorgetsEMOTIONALafterreceivingGIFTfromTinaAmbaniFilmiBeat,FilmiBeat,24,2018-03-09 08:07,Sridevi|Ambanis|Entertainment|Bollywood,137465,301,60,11,https://i.ytimg.com/vi/0Alqy3VXLek/default.jpg,0,0,0
gPH78a2np0g,2018-03-10,LakshmiNaikandSundarGowdaFirstReactionAfterComingOutofPoliceStation,Tv9 Kannada,25,2018-03-09 07:21,#DuniyaVijay|#LakshmiNaikHeadsToPoliceStation|#LakshmiNaikStatement|#LakshmiNaikSelfieVideo|#DisclosingAboutMarriage|#Minor|#Major|#MLAShivamurthyNaik|#MLAShivamurthysDaughter|#LakshmiNaik|#MaasthigudiProducer|#SundarGowda|#MaasthiGudi|#MLADaughter|#SandalwoodProducer|#LakshmiNaikMarriesSundarGowda|#ChamundiHills|#Mysuru|#MLADaughterMissingCase|#MLADaughterEscapes|#LoveMarriage|#MysuruResort|#UndisclosedLocation|#CaseRegistered|#YelahankaNewTownPoliceStation|#TV9Live|#TV9Kannada|#TV9OnlineNews,41554,91,43,10,https://i.ytimg.com/vi/gPH78a2np0g/default.jpg,0,0,0
USgbTi-6g0k,2018-03-10,GavthiOfficialMovieTrailerShrikanthPatil&YogitaChavanReleasingon30thMarch,Zee Music Marathi,10,2018-03-06 11:30,Gavthi|gavti,695785,10776,564,510,https://i.ytimg.com/vi/USgbTi-6g0k/default.jpg,0,0,0
IvxI4WPvwQ0,2018-03-10,ParthibanDaughterKeerthanaandAkshayWeddingFunction,Ycinema,24,2018-03-08 07:55,Keerthanawedding|ParthibanDaughterWedding|seethaDaughterWedding|Parthibanseetha|Parthiban,735197,1641,263,84,https://i.ytimg.com/vi/IvxI4WPvwQ0/default.jpg,0,0,0
ndqoSMZvHik,2018-03-10,ExclusiveMohammedShamiswifeHasinJahantotakelegalactionagainstherhusband,IndiaTV,25,2018-03-08 04:50,cricketer|sports|latest,553666,2707,859,1670,https://i.ytimg.com/vi/ndqoSMZvHik/default.jpg,0,0,0
pG0kds3ItEU,2018-03-11,BigRevelationMohammedShamiswifeHasinJahansexhusbandspeaksup,ABP NEWS,22,2018-03-10 15:13,,757891,4242,1198,2067,https://i.ytimg.com/vi/pG0kds3ItEU/default.jpg,0,0,0
ivmmk3Ud_Xg,2018-03-11,FamilyTimeWithKapilSharmaComingSoonOnSonyTelevision,SET India,24,2018-03-10 14:42,TSeries,1041257,28700,1068,2134,https://i.ytimg.com/vi/ivmmk3Ud_Xg/default.jpg,0,0,0
bgmIq_DDKGs,2018-03-11,AnupamaParameswaranIntroAnupamaParameswaranSlapsDhanushDhamaYogiMovieScenesTrisha,Bhavani HD Movies,24,2018-03-10 09:00,dhanush|kodi,622315,3135,277,127,https://i.ytimg.com/vi/bgmIq_DDKGs/default.jpg,0,0,0
pAQhexhPoj4,2018-03-11,PriyamanavalEpisode959090318,VikatanTV,24,2018-03-09 17:00,piriyamanaval|periyamanaval,937832,5719,951,504,https://i.ytimg.com/vi/pAQhexhPoj4/default.jpg,0,0,0
rAx8xncndRU,2018-03-11,UppumMulakumFlowersEP#557,Flowers Comedy,24,2018-03-10 14:47,uppum|Balanchandran|Neelima|balanchandran|entertainment|marimayam|programme|moosa|funny,487911,4290,429,698,https://i.ytimg.com/vi/rAx8xncndRU/default.jpg,0,0,0
8Y_aQgCEx-I,2018-03-11,ExtraJabardasth16thMarch2018ExtraJabardasthLatestPromoRashmiSudigaliSudheer,mallemalatv,24,2018-03-09 18:19,Mallemalatv,1389193,8620,575,563,https://i.ytimg.com/vi/8Y_aQgCEx-I/default.jpg,0,0,0
vIJwOe4D_xE,2018-03-11,IfIconicBollywoodCharactersWereWomenfeat.HumaQureshiGirliyapa,Girliyapa,22,2018-03-08 12:41,girliyapa|nokia|iphone|blackberry|htc|sholay,1247884,45138,4114,4039,https://i.ytimg.com/vi/vIJwOe4D_xE/default.jpg,0,0,0
lkfpqGWzHCE,2018-03-11,SearchingforGenderEqualityInternationalWomensDay,Google,28,2018-03-07 16:00,Google|IWD,25778367,43895,34351,1999,https://i.ytimg.com/vi/lkfpqGWzHCE/default.jpg,0,0,0
fuoCUfdqZFI,2018-03-11,MeriJaanFullHDTanishqKaurFtGurnamBhullarDJTwinbeatzNewPunjabiSongs2018JassRecords,Jass Records,10,2018-03-08 10:29,,3652917,50071,2403,2073,https://i.ytimg.com/vi/fuoCUfdqZFI/default.jpg,0,0,0
BnahyuB30_A,2018-03-11,DEALDALVIRAURDRAMAIINAZARBATTUII,Nazar Battu Productions,23,2018-03-10 13:16,funny,216975,14851,720,1153,https://i.ytimg.com/vi/BnahyuB30_A/default.jpg,0,0,0
dSMS1T_h3mM,2018-03-11,CongressleaderPatangraoKadamPassesAwayLIVEfromPuneTV9,Tv9 Marathi,25,2018-03-10 07:12,tv9|congress|pune|sangli,130844,299,72,45,https://i.ytimg.com/vi/dSMS1T_h3mM/default.jpg,0,0,0
dQcknE0VreM,2018-03-11,IshqbaazSHOCKINGRudraMARRIESSaumya,Saas Bahu Aur Betiyaan,24,2018-03-10 12:52,,55738,337,41,65,https://i.ytimg.com/vi/dQcknE0VreM/default.jpg,0,0,0
a8LqPR1QivQ,2018-03-11,aahaahwaaliringtone,Irahul Vohra,23,2018-03-09 07:08,bollywood|humor|jokes|laughter|ringtone,211385,8346,700,575,https://i.ytimg.com/vi/a8LqPR1QivQ/default.jpg,0,0,0
f-ODGYVExXs,2018-03-11,HYDERABADIAUTOLIFEHyderabadDiaries,Hyderabad Diaries,24,2018-03-09 09:51,Hyderabad|Diaries|hyderabadi|auto|life|comedy|vine|indian|funny|skit|short|movie|hindi,211715,22788,1088,1188,https://i.ytimg.com/vi/f-ODGYVExXs/default.jpg,0,0,0
idxpnXq6ZJ4,2018-03-11,MeenakshiCollegestudentashwinimurdereyewitnessreporttamillivenewstamilnewsredpix,Red Pix 24x7,25,2018-03-09 12:27,redpix|tamil|news,133294,414,70,47,https://i.ytimg.com/vi/idxpnXq6ZJ4/default.jpg,0,0,0
q8T-GdTYUUo,2018-03-11,KirrakPartyTrailerNikhilSiddharthSamyukthaSimranPareenjaSharanKoppisetty,Silver Screen,24,2018-03-10 12:48,,143593,2581,144,53,https://i.ytimg.com/vi/q8T-GdTYUUo/default.jpg,0,0,0
MXGncmZyIFg,2018-03-11,10March2018TheHinduEditorialNewsPaperAnalysisUPSCSSCIBPSCurrentaffairs,Study IQ education,27,2018-03-10 02:35,,55764,2628,74,494,https://i.ytimg.com/vi/MXGncmZyIFg/default.jpg,0,0,0
nQy_wzUu9YI,2018-03-11,WOMENPOWERfeat.RJNavedAashqeen,Aashqeen,23,2018-03-07 15:02,aashqeen|funny|vines|desi|naved|round2hell,541228,70665,1607,9133,https://i.ytimg.com/vi/nQy_wzUu9YI/default.jpg,0,0,0
RiYlS6czepM,2018-03-11,Whatif...ChagantiKoteswaraRaoNarratedPokiriStoryChaiBisket,Chai Bisket,24,2018-03-09 14:14,suhas|2018|pokiri|humour|mimicry|imitation,181272,4714,1320,770,https://i.ytimg.com/vi/RiYlS6czepM/default.jpg,0,0,0
YWZXjZKhivg,2018-03-11,IruttuAraiyilMurattuKuththuAzhukuJattiAmudhavalliLyricVideoGauthamKarthikSanthosh,Studio Green,10,2018-03-09 10:57,Kadal|Suchi|Balu,491290,8101,885,423,https://i.ytimg.com/vi/YWZXjZKhivg/default.jpg,0,0,0
ndGRpZ7c49A,2018-03-11,10WeirdWaysToSneakGadgetsIntoClassSchoolPranksAndLifeHacks,Troom Troom,26,2018-03-09 21:00,Pranks|Prank|video|Funny|Easy|joke|Students|lifehacks,2230552,30222,2221,2815,https://i.ytimg.com/vi/ndGRpZ7c49A/default.jpg,0,0,0
JSUO-lZ7Bpw,2018-03-11,MAHABHARATAMPART1GrandBeginningofMahabharathamSeriesInTeluguVikramAdityaEP#122,Vikram Aditya,24,2018-03-09 02:37,EP#122|mahabharatam,194198,5894,263,1287,https://i.ytimg.com/vi/JSUO-lZ7Bpw/default.jpg,0,0,0
tOb7WGNeKAU,2018-03-11,EdhuvaraiyoKolamaavuKokilaCoCoNayantharaAnirudhRavichanderLycaProductions,Zee Music South,10,2018-03-08 13:30,Edhuvaraiyo|ethuvaraio|edhuvaraiyo,327066,11230,323,550,https://i.ytimg.com/vi/tOb7WGNeKAU/default.jpg,0,0,0
R2YVa4Nirsc,2018-03-11,30SMARTTRICKSTOMAKEYOURLIFEEASIER,5-Minute Crafts,26,2018-03-09 13:30,DIY|crafts|trucos|lifehacks|tricks|tips|Handcraft|Tutorial|princess|leia|star|wars|comics|cleaning|clean|bathroom|tampon|pad|best|party|ever|crazy|everyday|insane|life|essential|dream|brilliant|towel,3876654,31762,3161,1598,https://i.ytimg.com/vi/R2YVa4Nirsc/default.jpg,0,0,0
TldoNO60DFI,2018-03-11,10March2018PrelimBoosterNewsDiscussion,only ias,27,2018-03-10 03:10,,25887,0,0,0,https://i.ytimg.com/vi/TldoNO60DFI/default.jpg,1,1,0
V98DU_549u0,2018-03-11,ShakeelasSeelavathiMovieTeaserGeetha2018TeluguMovieTeasersTeluguFilmnagar,Telugu Filmnagar,24,2018-03-07 15:36,Shakeela|Seelavathi|Geetha,725063,1249,974,138,https://i.ytimg.com/vi/V98DU_549u0/default.jpg,0,0,0
IGnxj5_jBec,2018-03-11,BikeMatladiteyWirallyOriginals,Wirally,24,2018-03-10 11:25,wirally,29527,697,143,39,https://i.ytimg.com/vi/IGnxj5_jBec/default.jpg,0,0,0
ndqoSMZvHik,2018-03-11,ExclusiveMohammedShamiswifeHasinJahantotakelegalactionagainstherhusband,IndiaTV,25,2018-03-08 04:50,cricketer|sports|latest,761058,3489,1095,2088,https://i.ytimg.com/vi/ndqoSMZvHik/default.jpg,0,0,0
UnPI4xKvf0c,2018-03-11,StephenColbertFillsEveryVacantFederalGovernmentJob,The Late Show with Stephen Colbert,24,2018-03-10 04:50,Colbert|celebrity|celeb|celebrities|comedian|comedy|CBS|joke|jokes|funny|humor|hollywood|famous,1077962,16676,706,1528,https://i.ytimg.com/vi/UnPI4xKvf0c/default.jpg,0,0,0
7rOd8ujtqBE,2018-03-11,VijaysFullSpeechOfficialVideoAnandaVikatanCinemaAwards2017,Cinema Vikatan,24,2018-03-10 01:30,cinemavikatan|Vijay,298782,11997,356,413,https://i.ytimg.com/vi/7rOd8ujtqBE/default.jpg,0,0,0
duEp1tSxEcw,2018-03-11,LoveJungly2018TeluguFilmDubbedIntoHindiFullMovieTamannahBhatiaRamPothineni,Goldmines Premiere,1,2018-03-10 16:30,,512535,2576,478,0,https://i.ytimg.com/vi/duEp1tSxEcw/default.jpg,1,0,0
PTB_6rhIqug,2018-03-11,ShaheenAfridiBestBowling5WicketsinPSLLahoreQalandarsVsMultanSultansHBLPSL2018,Talk Shows Central,25,2018-03-09 17:34,Shaheen|Afridi|Bowling|Best|Lahore|Qalandars|Multan|Sultans,687768,4403,439,614,https://i.ytimg.com/vi/PTB_6rhIqug/default.jpg,0,0,0
GIUJA033Wgk,2018-03-11,THEPERFECTDATEHasleyIndia,Hasley India,23,2018-03-06 13:05,Rishhsome|India|funny|comedy|laugh|sketch|desi|laughter|date|Mumbai|Delhi,710881,33495,2365,1653,https://i.ytimg.com/vi/GIUJA033Wgk/default.jpg,0,0,0
8uxf80ma1SM,2018-03-11,RourkelaLadyMarriesAnotherManWhileHusbandOnBusinessTrip,Kanak News,25,2018-03-08 15:18,,230311,1279,104,214,https://i.ytimg.com/vi/8uxf80ma1SM/default.jpg,0,0,0
r9gmKomAH4M,2018-03-11,MohammadshamisworldexclusiveinterviewonABPAsmitawatchvideo,ABP Asmita,22,2018-03-10 13:59,,50813,462,27,102,https://i.ytimg.com/vi/r9gmKomAH4M/default.jpg,0,0,0
sWMdpR5Jcow,2018-03-11,ShockingReshmiSudheerMarriageCelebrationvideoAhaNaaPellantaUgadiSpecialProgram,AVA Creative thoughts,22,2018-03-07 17:57,sudheer|reshmi|anchor|sudhir|rashmi|nagababuu|roja|ugadi|dhee|AVA|#UgadiSpecial,163078,475,254,72,https://i.ytimg.com/vi/sWMdpR5Jcow/default.jpg,0,0,0
DFWMPRoa6nk,2018-03-11,AamirKhanCallsBoneyKapoorandRevealedtheRealReasonbehindSridevisdemiseAamirKhan,Univrsal Media Pro,22,2018-03-10 12:14,Sridevi|sridevi,135052,266,88,38,https://i.ytimg.com/vi/DFWMPRoa6nk/default.jpg,0,0,0
dRl9Oj8ewh8,2018-03-11,Rangasthalam4thLyricalSingleNagannaSongReleaseUpdatesRamCharanSukumarDSPGetReady,Get Ready,24,2018-03-10 16:07,Samantha|Sukumar|DSP|#rangasthalamsongs|#rangasthalam|rangasthalam|#ramcharan|#rc|#samantha|#dsp|#nagannasong,195265,2648,432,115,https://i.ytimg.com/vi/dRl9Oj8ewh8/default.jpg,0,0,0
ivmmk3Ud_Xg,2018-03-12,FamilyTimeWithKapilSharmaComingSoonOnSonyTelevision,SET India,24,2018-03-10 14:42,TSeries,2671310,61673,2657,3943,https://i.ytimg.com/vi/ivmmk3Ud_Xg/default.jpg,0,0,0
pG0kds3ItEU,2018-03-12,BigRevelationMohammedShamiswifeHasinJahansexhusbandspeaksup,ABP NEWS,22,2018-03-10 15:13,,1335233,5706,1913,2685,https://i.ytimg.com/vi/pG0kds3ItEU/default.jpg,0,0,0
bgmIq_DDKGs,2018-03-12,AnupamaParameswaranIntroAnupamaParameswaranSlapsDhanushDhamaYogiMovieScenesTrisha,Bhavani HD Movies,24,2018-03-10 09:00,dhanush|kodi,876117,4047,404,177,https://i.ytimg.com/vi/bgmIq_DDKGs/default.jpg,0,0,0
rAx8xncndRU,2018-03-12,UppumMulakumFlowersEP#557,Flowers Comedy,24,2018-03-10 14:47,uppum|Balanchandran|Neelima|balanchandran|entertainment|marimayam|programme|moosa|funny,755875,5501,597,850,https://i.ytimg.com/vi/rAx8xncndRU/default.jpg,0,0,0
mA45IV9njv8,2018-03-12,SuperSinger6Episode14,Vijay Television,43,2018-03-11 05:04,VijayTV|VijayTelevision|StarVijayTV|StarVijay|TamilTV|SuperSinger|SuperSinger6|Chennai|RedefiningEntertainment|NipponPaintgs|Unnikrishnan|SwethaMohan|Bennydayal|AnuradhaSriram|Priyanka|Anandvaithiyanadhan,611125,9990,464,520,https://i.ytimg.com/vi/mA45IV9njv8/default.jpg,0,0,0
q8T-GdTYUUo,2018-03-12,KirrakPartyTrailerNikhilSiddharthSamyukthaSimranPareenjaSharanKoppisetty,Silver Screen,24,2018-03-10 12:48,,312409,4176,229,91,https://i.ytimg.com/vi/q8T-GdTYUUo/default.jpg,0,0,0
IY4a59Qz3Ac,2018-03-12,PARIKSHATANAVMUKTIKENDRADUDESERIOUSLY,Dude Seriously,23,2018-03-11 07:25,dude|seriously|friends|fun|gujarati|humor|natal|surat|hurat|gujarativines|gujarat|gujaratishortfilm|gujju|gujaratinatak|natak|vadodara|baroda|ahemdabad|surti|hurti|gujaratifunny|funnygujarativideo|chuchu|prajaynaik,112206,6918,214,786,https://i.ytimg.com/vi/IY4a59Qz3Ac/default.jpg,0,0,0
Fi9j_dtPU2M,2018-03-12,PriyamanavalEpisode960100318,VikatanTV,24,2018-03-10 17:00,piriyamanaval|periyamanaval,937232,5426,1091,331,https://i.ytimg.com/vi/Fi9j_dtPU2M/default.jpg,0,0,0
BnahyuB30_A,2018-03-12,DEALDALVIRAURDRAMAIINAZARBATTUII,Nazar Battu Productions,23,2018-03-10 13:16,funny,310232,17515,976,1257,https://i.ytimg.com/vi/BnahyuB30_A/default.jpg,0,0,0
fuoCUfdqZFI,2018-03-12,MeriJaanFullHDTanishqKaurFtGurnamBhullarDJTwinbeatzNewPunjabiSongs2018JassRecords,Jass Records,10,2018-03-08 10:29,,4349697,55818,2719,2389,https://i.ytimg.com/vi/fuoCUfdqZFI/default.jpg,0,0,0
jX3OyzkLHr0,2018-03-12,SridevisPrayerMeetinChennaiPhotos,Movie Stuff,24,2018-03-11 16:01,Chennai,430308,862,165,62,https://i.ytimg.com/vi/jX3OyzkLHr0/default.jpg,0,0,0
LlRZu9UeMMc,2018-03-12,BraunStrowmanventshisfrustrationwithapatrioticresponseonWWEMMC,WWE,17,2018-03-11 14:15,wwe|wrestling|wrestler|wrestle|superstars|Naomi,637514,13628,540,904,https://i.ytimg.com/vi/LlRZu9UeMMc/default.jpg,0,0,0
9A3P6_jO5Bg,2018-03-12,BollywoodFamousCelebritiesWhoDiedin20172018,10 DEGREE INDIAN FACTS,24,2018-03-11 07:39,,126176,377,415,102,https://i.ytimg.com/vi/9A3P6_jO5Bg/default.jpg,0,0,0
PfCAYmC3iYg,2018-03-12,RakeshYadavSirInProtestInCGOComplex,Rakesh Yadav Readers Publication,27,2018-03-11 09:32,,66071,5246,118,642,https://i.ytimg.com/vi/PfCAYmC3iYg/default.jpg,0,0,0
lkfpqGWzHCE,2018-03-12,SearchingforGenderEqualityInternationalWomensDay,Google,28,2018-03-07 16:00,Google|IWD,29810427,44644,35349,2644,https://i.ytimg.com/vi/lkfpqGWzHCE/default.jpg,0,0,0
duEp1tSxEcw,2018-03-12,LoveJungly2018TeluguFilmDubbedIntoHindiFullMovieTamannahBhatiaRamPothineni,Goldmines Premiere,1,2018-03-10 16:30,,1361485,4522,1022,0,https://i.ytimg.com/vi/duEp1tSxEcw/default.jpg,1,0,0
NR4J_T7I3pg,2018-03-12,NagaChaitanyainHindiDubbed2018HindiDubbedMovies2018FullMovie,New Hindi Dubbed 2018 Movies,1,2018-03-11 08:00,,541476,1838,340,67,https://i.ytimg.com/vi/NR4J_T7I3pg/default.jpg,0,0,0
a8LqPR1QivQ,2018-03-12,aahaahwaaliringtone,Irahul Vohra,23,2018-03-09 07:08,bollywood|humor|jokes|laughter|ringtone,280212,9492,994,648,https://i.ytimg.com/vi/a8LqPR1QivQ/default.jpg,0,0,0
dSMS1T_h3mM,2018-03-12,CongressleaderPatangraoKadamPassesAwayLIVEfromPuneTV9,Tv9 Marathi,25,2018-03-10 07:12,tv9|congress|pune|sangli,153705,343,84,52,https://i.ytimg.com/vi/dSMS1T_h3mM/default.jpg,0,0,0
Q4OTSbKBMs8,2018-03-12,allegationofhasinjahanagainstmohammadshamigambhirandkaifontheissue,ABP ANANDA,22,2018-03-11 08:54,allegation|gambhir|kaif,185707,851,76,37,https://i.ytimg.com/vi/Q4OTSbKBMs8/default.jpg,0,0,0
5-hvSD-gt7A,2018-03-12,ABrideLostLifeWithCardiacIssueInSuryapetDistrict,ABN Telugu,25,2018-03-11 01:37,,70431,75,53,0,https://i.ytimg.com/vi/5-hvSD-gt7A/default.jpg,1,0,0
dmnfEX5P3Vg,2018-03-12,DoNotIgnoreThese10EarlySymptomsofDiabetes,BRIGHT SIDE,26,2018-03-11 03:00,fatigue,407137,8132,313,1232,https://i.ytimg.com/vi/dmnfEX5P3Vg/default.jpg,0,0,0
Bd38hF43oGA,2018-03-12,BithiriSathiAsHimalayasBabaRajinikanthLeavesForHimalayasToMeditateTeenmaarNews,V6 News Telugu,25,2018-03-10 16:17,teenmaar,220111,1709,148,193,https://i.ytimg.com/vi/Bd38hF43oGA/default.jpg,0,0,0
f-ODGYVExXs,2018-03-12,HYDERABADIAUTOLIFEHyderabadDiaries,Hyderabad Diaries,24,2018-03-09 09:51,Hyderabad|Diaries|hyderabadi|auto|life|comedy|vine|indian|funny|skit|short|movie|hindi,263668,26317,1339,1276,https://i.ytimg.com/vi/f-ODGYVExXs/default.jpg,0,0,0
ZYpCVRdMcUk,2018-03-12,11March2018TheHinduEditorialNewsPaperAnalysisUPSCSSCIBPSCurrentaffairs,Study IQ education,27,2018-03-11 03:52,current|affairs|2018|upsc|ias|ssc|chsl|cgl|ibps|bank|banking|cgpsc|appsc|mpsc|tspsc|tpsc|gk|latest|issue|issues|debate|debates|studyiq|clerk|lic|general|knowledge|learn|hindi|in|news|daily|hindu|dna,40075,1249,37,166,https://i.ytimg.com/vi/ZYpCVRdMcUk/default.jpg,0,0,0
d0h0K1K8r1g,2018-03-12,CareHospitalDoctorHarassment,Kanak News,25,2018-03-11 15:18,,44797,550,36,34,https://i.ytimg.com/vi/d0h0K1K8r1g/default.jpg,0,0,0
JtCwmO26g54,2018-03-12,ANUGRAHTV11032018SHOWERSOFBLESSINGSDAY2ENGLISHMeetingLiveStream,Ankur Narula Ministries,29,2018-03-11 20:39,,23205,1445,36,34,https://i.ytimg.com/vi/JtCwmO26g54/default.jpg,0,0,0
RiYlS6czepM,2018-03-12,Whatif...ChagantiKoteswaraRaoNarratedPokiriStoryChaiBisket,Chai Bisket,24,2018-03-09 14:14,suhas|2018|pokiri|humour|mimicry|imitation,220438,5210,1526,894,https://i.ytimg.com/vi/RiYlS6czepM/default.jpg,0,0,0
YWZXjZKhivg,2018-03-12,IruttuAraiyilMurattuKuththuAzhukuJattiAmudhavalliLyricVideoGauthamKarthikSanthosh,Studio Green,10,2018-03-09 10:57,Kadal|Suchi|Balu,568385,8769,1003,457,https://i.ytimg.com/vi/YWZXjZKhivg/default.jpg,0,0,0
ndGRpZ7c49A,2018-03-12,10WeirdWaysToSneakGadgetsIntoClassSchoolPranksAndLifeHacks,Troom Troom,26,2018-03-09 21:00,Pranks|Prank|video|Funny|Easy|joke|Students|lifehacks,2618026,33740,2548,3226,https://i.ytimg.com/vi/ndGRpZ7c49A/default.jpg,0,0,0
IKZkpvYB7nI,2018-03-12,SundayService#311March2018,Calvary Temple Hyderabad,22,2018-03-11 09:15,shalom,20936,775,29,37,https://i.ytimg.com/vi/IKZkpvYB7nI/default.jpg,0,0,0
TS_mtju-lYo,2018-03-12,30HOLYGRAILLIFEHACKSPEOPLEACTUALLYSWEARBY,5-Minute Crafts,26,2018-03-11 08:30,DIY|crafts|trucos|lifehacks|tricks|tips|Handcraft|Tutorial|marker|easy|genius|erase|permanent|from|any|surface|plastic|bags|reuse|empty|containers|brilliant|unexpected|bag|money|safety|travelers|toothpaste|magic|magical|bubble|wrap|wrapping|paper,923050,9133,973,827,https://i.ytimg.com/vi/TS_mtju-lYo/default.jpg,0,0,0
nQy_wzUu9YI,2018-03-12,WOMENPOWERfeat.RJNavedAashqeen,Aashqeen,23,2018-03-07 15:02,aashqeen|funny|vines|desi|naved|round2hell,564472,71910,1649,9201,https://i.ytimg.com/vi/nQy_wzUu9YI/default.jpg,0,0,0
JSUO-lZ7Bpw,2018-03-12,MAHABHARATAMPART1GrandBeginningofMahabharathamSeriesInTeluguVikramAdityaEP#122,Vikram Aditya,24,2018-03-09 02:37,EP#122|mahabharatam,213822,6157,286,1341,https://i.ytimg.com/vi/JSUO-lZ7Bpw/default.jpg,0,0,0
tOb7WGNeKAU,2018-03-12,EdhuvaraiyoKolamaavuKokilaCoCoNayantharaAnirudhRavichanderLycaProductions,Zee Music South,10,2018-03-08 13:30,Edhuvaraiyo|ethuvaraio|edhuvaraiyo,373528,12066,351,585,https://i.ytimg.com/vi/tOb7WGNeKAU/default.jpg,0,0,0
TldoNO60DFI,2018-03-12,10March2018PrelimBoosterNewsDiscussion,only ias,27,2018-03-10 03:10,,33472,0,0,0,https://i.ytimg.com/vi/TldoNO60DFI/default.jpg,1,1,0
ivmmk3Ud_Xg,2018-03-13,FamilyTimeWithKapilSharmaComingSoonOnSonyTelevision,SET India,24,2018-03-10 14:42,TSeries,3925145,85781,4242,5406,https://i.ytimg.com/vi/ivmmk3Ud_Xg/default.jpg,0,0,0
tCXGJQYZ9JA,2018-03-13,TaylorSwiftDelicate,TaylorSwiftVEVO,10,2018-03-12 01:15,Delicate|Big|Machine|Records|LLC|Pop,14820746,983700,44254,97504,https://i.ytimg.com/vi/tCXGJQYZ9JA/default.jpg,0,0,0
pG0kds3ItEU,2018-03-13,BigRevelationMohammedShamiswifeHasinJahansexhusbandspeaksup,ABP NEWS,22,2018-03-10 15:13,,1537479,6281,2272,2928,https://i.ytimg.com/vi/pG0kds3ItEU/default.jpg,0,0,0
bgmIq_DDKGs,2018-03-13,AnupamaParameswaranIntroAnupamaParameswaranSlapsDhanushDhamaYogiMovieScenesTrisha,Bhavani HD Movies,24,2018-03-10 09:00,dhanush|kodi,1021742,4626,495,209,https://i.ytimg.com/vi/bgmIq_DDKGs/default.jpg,0,0,0
6PQHL8CPPjw,2018-03-13,ThrillinglastOverChangedIntoSuperOverKarachiKingsVsLahoreQalandarsHBLPSL2018,Talk Shows Central,25,2018-03-11 20:14,Psl|highlights|Thrilling,968731,6306,829,1161,https://i.ytimg.com/vi/6PQHL8CPPjw/default.jpg,0,0,0
rAx8xncndRU,2018-03-13,UppumMulakumFlowersEP#557,Flowers Comedy,24,2018-03-10 14:47,uppum|Balanchandran|Neelima|balanchandran|entertainment|marimayam|programme|moosa|funny,913555,6113,684,883,https://i.ytimg.com/vi/rAx8xncndRU/default.jpg,0,0,0
jX3OyzkLHr0,2018-03-13,SridevisPrayerMeetinChennaiPhotos,Movie Stuff,24,2018-03-11 16:01,Chennai,660728,1074,236,70,https://i.ytimg.com/vi/jX3OyzkLHr0/default.jpg,0,0,0
9A3P6_jO5Bg,2018-03-13,BollywoodFamousCelebritiesWhoDiedin20172018,10 DEGREE INDIAN FACTS,24,2018-03-11 07:39,,451559,1242,2893,446,https://i.ytimg.com/vi/9A3P6_jO5Bg/default.jpg,0,0,0
q8T-GdTYUUo,2018-03-13,KirrakPartyTrailerNikhilSiddharthSamyukthaSimranPareenjaAKEntertainments,Silver Screen,24,2018-03-10 12:48,,372720,4769,275,106,https://i.ytimg.com/vi/q8T-GdTYUUo/default.jpg,0,0,0
